date, leftPanel, pair, rightPanel
04/04/2024, 400, 48,567
05/04/2024, 388, 95,122
06/04/2024, 158, 43,670
07/04/2024, 236, 12,570
08/04/2024, 334, 07,458
09/04/2024, 112, 44,257
10/04/2024, 500, 56,349
11/04/2024, 990, 80,668
12/04/2024, 289, 90,479
13/04/2024, 260, 81,290
14/04/2024, 689, 35,113
08/04/2024, 180, 97,467
09/04/2024, 499, 21,245
10/04/2024, 135, 94,266
11/04/2024, 236, 14,257
12/04/2024, 139, 36,358
13/04/2024, 158, 41,560
14/04/2024, 568, 83,490
22/04/2024, 138, 24,149
23/04/2024, 566, 73,445
24/04/2024, 269, 78,233
25/04/2024, 369, 86,240
26/04/2024, 168, 55,159
27/04/2024, 137, 14,239
28/04/2024, 169, 60,127
29/04/2024, 140, 55,258
30/04/2024, 156, 21,489
01/05/2024, 679, 20,190
02/05/2024, 125, 85,159
03/05/2024, 490, 35,690
04/05/2024, 579, 14,130
05/05/2024, 128, 13,238
06/05/2024, 457, 64,446
07/05/2024, 230, 57,269
08/05/2024, 679, 23,580
09/05/2024, 258, 51,678
10/05/2024, 138, 22,345
11/05/2024, 128, 17,467
12/05/2024, 990, 84,257
13/05/2024, 259, 61,489
14/05/2024, 290, 16,259
15/05/2024, 440, 80,569
16/05/2024, 239, 44,158
17/05/2024, 479, 07,890
18/05/2024, 127, 01,678
19/05/2024, 270, 93,346
20/05/2024, 450, 98,233
21/05/2024, 340, 77,377
22/05/2024, 458, 72,480
23/05/2024, 347, 41,344
24/05/2024, 667, 90,145
25/05/2024, 244, 07,233
26/05/2024, 257, 47,269
27/05/2024, 800, 89,117
28/05/2024, 446, 41,236
29/05/2024, 136, 02,237
30/05/2024, 257, 45,249
31/05/2024, 369, 88,459
01/06/2024, 166, 35,690
02/06/2024, 789, 40,668
03/06/2024, 266, 45,113
04/06/2024, 150, 62,138
05/06/2024, 259, 60,389
06/06/2024, 580, 35,267
07/06/2024, 358, 62,660
08/06/2024, 578, 00,479
09/06/2024, 269, 72,688
10/06/2024, 379, 98,350
11/06/2024, 468, 82,390
12/06/2024, 667, 92,200
13/06/2024, 180, 96,600
14/06/2024, 290, 13,120
15/06/2024, 128, 13,157
16/06/2024, 178, 64,699
17/06/2024, 359, 77,179
18/06/2024, 248, 44,158
19/06/2024, 568, 94,257
20/06/2024, 260, 85,357
21/06/2024, 280, 01,470
22/06/2024, 240, 62,480
23/06/2024, 134, 87,179
24/06/2024, 299, 03,689
25/06/2024, 145, 03,157
26/06/2024, 158, 44,789
27/06/2024, 679, 24,239
28/06/2024, 358, 69,135
29/06/2024, 259, 64,130
30/06/2024, 238, 39,270
01/07/2024, 890, 78,224
02/07/2024, 345, 21,679
03/07/2024, 479, 04,158
04/07/2024, 445, 36,600
